Customer_ID,Churn_Flag,text,usable,primary_reason,mood,flag_Price,flag_Value,flag_Support,flag_Product,flag_Performance,flag_Onboarding,flag_Competitor
C064941,1.0,"a competitor offered better analytics and clean dashboards Additionally, we used only a small subset of the product capabilities the ROI for our team was unclear and hard to measure Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,0,1,0,1
C011024,1.0,"key features were missing for my workflow and team Additionally, it took weeks before we were confident with the basics downtimes happened right before our deliverables Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Product,Hopeful,0,0,0,1,1,1,0
C069937,1.0,sync jobs,False,Unclassified,Neutral,0,0,0,0,0,0,0
C046963,1.0,"integrations with other tools were limited and brittle Additionally, competitors offered a similar plan at a lower monthly rate handoffs between agents made me repeat the same details Additionally, page load times increased significantly during peak hours Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,1,1,0,0
C001696,0.0,"competitors offered a similar plan at a lower monthly rate Additionally, they had a more flexible contract and transparent billing downtimes happened right before our deliverables Additionally, discounts were inconsistent and the renewal price surprised me handoffs between agents made me repeat the same details Additionally, competitors offered a similar plan at a lower monthly rate Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,0,1,0,1
C007376,,"downtimes happened right before our deliverables Additionally, training resources were generic and not role specific the interface felt cluttered and confusing for new users Additionally, discounts were inconsistent and the renewal price surprised me it took weeks before we were confident with the basics Additionally, training resources were generic and not role specific Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,0,0,1,1,1,0
C039392,1.0,after,False,Unclassified,Neutral,0,0,0,0,0,0,0
C091561,1.0,integrations with,True,Unclassified,Neutral,0,0,0,0,0,0,0
C014040,0.0,"mobile experience was unreliable and often crashed Additionally, handoffs between agents made me repeat the same details my tickets stayed open for weeks without clear updates Additionally, initial setup was complicated and poorly documented a competitor offered better analytics and clean dashboards Additionally, I needed proactive guidance but only received scripted replies Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,0,1,1,1
C091682,1.0,"the ROI for our team was unclear and hard to measure Additionally, sync jobs failed randomly and required manual reruns friends recommended another tool with simpler workflows Additionally, we could not secure budget for the next cycle mobile experience was unreliable and often crashed Additionally, mobile experience was unreliable and often crashed Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,0,1,0,1
C046962,1.0,"a competitor offered better analytics and clean dashboards Additionally, the ROI for our team was unclear and hard to measure we could not secure budget for the next cycle Additionally, the value for money did not feel right after the first few months Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,0,0,0,1
C035471,1.0,integrations with other tools were limited and,True,Product,Neutral,0,0,0,1,0,0,0
C090203,1.0,"integrations with other tools were limited and brittle Additionally, friends recommended another tool with simpler workflows a competitor offered better analytics and clean dashboards Additionally, we got a bundled offer that included priority support Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Hopeful,0,1,0,1,0,0,1
C048412,0.0,"friends recommended another tool with simpler workflows Additionally, page load times increased significantly during peak hours the ROI for our team was unclear and hard to measure Additionally, reports took too long to generate for leadership meetings Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,0,1,0,1
C010543,1.0,"after piloting, the outcomes did not justify the cost Additionally, downtimes happened right before our deliverables initial setup was complicated and poorly documented Additionally, initial setup was complicated and poorly documented the interface felt cluttered and confusing for new users Additionally, integrations with other tools were limited and brittle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,1,1,1,0
C002182,0.0,"mobile experience was unreliable and often crashed Additionally, we could not secure budget for the next cycle support response times were slow during critical issues Additionally, friends recommended another tool with simpler workflows Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,1
C007356,0.0,"discounts were inconsistent and the renewal price surprised me Additionally, discounts were inconsistent and the renewal price surprised me we could not secure budget for the next cycle Additionally, friends recommended another tool with simpler workflows Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,0,0,1
C001244,1.0,"mobile experience was unreliable and often crashed Additionally, account migration from our old system had errors sync jobs failed randomly and required manual reruns Additionally, handoffs between agents made me repeat the same details training resources were generic and not role specific Additionally, page load times increased significantly during peak hours Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,0,1,1,0
C006844,1.0,"page load times increased significantly during peak hours Additionally, competitors offered a similar plan at a lower monthly rate key features were missing for my workflow and team Additionally, a competitor offered better analytics and clean dashboards Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Hopeful,1,0,0,1,1,0,1
C075327,1.0,we got a,False,Unclassified,Neutral,0,0,0,0,0,0,0
C027417,1.0,"sync jobs failed randomly and required manual reruns Additionally, after piloting, the outcomes did not justify the cost mobile experience was unreliable and often crashed Additionally, reports took too long to generate for leadership meetings handoffs between agents made me repeat the same details Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,0
C002859,0.0,"handoffs between agents made me repeat the same details Additionally, we could not secure budget for the next cycle integrations with other tools were limited and brittle Additionally, key features were missing for my workflow and team Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,0,0,0
C076896,1.0,"discounts were inconsistent and the renewal price surprised me Additionally, competitors offered a similar plan at a lower monthly rate a competitor offered better analytics and clean dashboards Additionally, it took weeks before we were confident with the basics mobile experience was unreliable and often crashed Additionally, initial setup was complicated and poorly documented Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,0,0,1,1,1
C065976,1.0,"the ROI for our team was unclear and hard to measure Additionally, competitors offered a similar plan at a lower monthly rate we got a bundled offer that included priority support Additionally, training resources were generic and not role specific handoffs between agents made me repeat the same details Additionally, pricing felt too high for the features I actually used Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,0,0,1,0
C038128,1.0,"training resources were generic and not role specific Additionally, mobile experience was unreliable and often crashed friends recommended another tool with simpler workflows Additionally, the interface felt cluttered and confusing for new users we used only a small subset of the product capabilities Additionally, the ROI for our team was unclear and hard to measure Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,1,1,1,1
C049465,1.0,"after piloting, the outcomes did not justify the cost Additionally, sync jobs failed randomly and required manual reruns account migration from our old system had errors Additionally, competitors offered a similar plan at a lower monthly rate Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,0,0,1,1,0
C082330,1.0,"downtimes happened right before our deliverables Additionally, mobile experience was unreliable and often crashed they had a more flexible contract and transparent billing Additionally, they had a more flexible contract and transparent billing Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Performance,Frustrated,0,0,0,0,1,0,1
C058283,0.0,"my tickets stayed open for weeks without clear updates Additionally, we got a bundled offer that included priority support mobile experience was unreliable and often crashed Additionally, the ROI for our team was unclear and hard to measure Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,0
C050456,1.0,"pricing felt too high for the features I actually used Additionally, friends recommended another tool with simpler workflows support response times were slow during critical issues Additionally, support response times were slow during critical issues Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Hopeful,1,0,1,0,0,0,1
C069054,1.0,"downtimes happened right before our deliverables Additionally, my tickets stayed open for weeks without clear updates I needed proactive guidance but only received scripted replies Additionally, the interface felt cluttered and confusing for new users it took weeks before we were confident with the basics Additionally, we got a bundled offer that included priority support Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,1,1,0
C089713,0.0,"key features were missing for my workflow and team Additionally, handoffs between agents made me repeat the same details competitors offered a similar plan at a lower monthly rate Additionally, after piloting, the outcomes did not justify the cost Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,1,0,0,0
C009590,1.0,reports took too long,True,Performance,Neutral,0,0,0,0,1,0,0
C041636,0.0,"integrations with other tools were limited and brittle Additionally, pricing felt too high for the features I actually used pricing felt too high for the features I actually used Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Hopeful,1,0,0,1,1,0,0
C007779,1.0,"my tickets stayed open for weeks without clear updates Additionally, the ROI for our team was unclear and hard to measure mobile experience was unreliable and often crashed Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,0
C086697,1.0,"they had a more flexible contract and transparent billing Additionally, my tickets stayed open for weeks without clear updates the ROI for our team was unclear and hard to measure Additionally, page load times increased significantly during peak hours training resources were generic and not role specific Additionally, friends recommended another tool with simpler workflows Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,1
C007955,0.0,"initial setup was complicated and poorly documented Additionally, we used only a small subset of the product capabilities they had a more flexible contract and transparent billing Additionally, after piloting, the outcomes did not justify the cost Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,0,0,1,1
C006556,1.0,"friends recommended another tool with simpler workflows Additionally, friends recommended another tool with simpler workflows competitors offered a similar plan at a lower monthly rate Additionally, my tickets stayed open for weeks without clear updates Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,0,0,0,1
C058385,1.0,"sync jobs failed randomly and required manual reruns Additionally, reports took too long to generate for leadership meetings training resources were generic and not role specific Additionally, downtimes happened right before our deliverables they had a more flexible contract and transparent billing Additionally, initial setup was complicated and poorly documented Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Performance,Frustrated,0,0,0,0,1,1,1
C047099,1.0,"a competitor offered better analytics and clean dashboards Additionally, downtimes happened right before our deliverables handoffs between agents made me repeat the same details Additionally, support response times were slow during critical issues Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,0,1,0,1
C055510,1.0,"we got a bundled offer that included priority support Additionally, account migration from our old system had errors reports took too long to generate for leadership meetings Additionally, the ROI for our team was unclear and hard to measure Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,0,1,1,0
C042519,1.0,"pricing felt too high for the features I actually used Additionally, a competitor offered better analytics and clean dashboards the interface felt cluttered and confusing for new users Additionally, competitors offered a similar plan at a lower monthly rate Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Hopeful,1,0,0,1,0,0,1
C084992,1.0,"sync jobs failed randomly and required manual reruns Additionally, we used only a small subset of the product capabilities the ROI for our team was unclear and hard to measure Additionally, a competitor offered better analytics and clean dashboards Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,0,1,0,1
C023708,1.0,"sync jobs failed randomly and required manual reruns Additionally, pricing felt too high for the features I actually used initial setup was complicated and poorly documented Additionally, we used only a small subset of the product capabilities Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,0,0,1,1,0
C015219,1.0,"it took weeks before we were confident with the basics Additionally, I needed proactive guidance but only received scripted replies a competitor offered better analytics and clean dashboards Additionally, the value for money did not feel right after the first few months Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,0,1,1
C067052,0.0,"the interface felt cluttered and confusing for new users Additionally, the value for money did not feel right after the first few months friends recommended another tool with simpler workflows Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,1,0,1,1
C083677,1.0,"discounts were inconsistent and the renewal price surprised me Additionally, competitors offered a similar plan at a lower monthly rate handoffs between agents made me repeat the same details Additionally, handoffs between agents made me repeat the same details Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,0,0,0,0
C027978,0.0,"after piloting, the outcomes did not justify the cost Additionally, it took weeks before we were confident with the basics reports took too long to generate for leadership meetings Additionally, training resources were generic and not role specific Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Disappointed,0,1,0,0,1,1,0
C032902,1.0,"after piloting, the outcomes did not justify the cost Additionally, competitors offered a similar plan at a lower monthly rate training resources were generic and not role specific Additionally, reports took too long to generate for leadership meetings Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,1,1,0
C074301,1.0,"page load times increased significantly during peak hours Additionally, sync jobs failed randomly and required manual reruns friends recommended another tool with simpler workflows Additionally, the value for money did not feel right after the first few months discounts were inconsistent and the renewal price surprised me Additionally, my tickets stayed open for weeks without clear updates Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,0,1,0,1
C030755,1.0,"key features were missing for my workflow and team Additionally, page load times increased significantly during peak hours we got a bundled offer that included priority support Additionally, handoffs between agents made me repeat the same details the value for money did not feel right after the first few months Additionally, friends recommended another tool with simpler workflows Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,1,0,1
C062318,1.0,"support response times were slow during critical issues Additionally, the interface felt cluttered and confusing for new users a competitor offered better analytics and clean dashboards Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Hopeful,0,0,1,1,1,0,1
C069990,1.0,my tickets,False,Unclassified,Neutral,0,0,0,0,0,0,0
C061270,1.0,"support response times were slow during critical issues Additionally, my tickets stayed open for weeks without clear updates initial setup was complicated and poorly documented Additionally, training resources were generic and not role specific Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,0,0,1,0
C024271,1.0,"the value for money did not feel right after the first few months Additionally, support response times were slow during critical issues sync jobs failed randomly and required manual reruns Additionally, handoffs between agents made me repeat the same details Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,0
C034615,0.0,"integrations with other tools were limited and brittle Additionally, a competitor offered better analytics and clean dashboards they had a more flexible contract and transparent billing Additionally, competitors offered a similar plan at a lower monthly rate account migration from our old system had errors Additionally, key features were missing for my workflow and team Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Hopeful,1,0,0,1,0,1,1
C054540,1.0,"a competitor offered better analytics and clean dashboards Additionally, training resources were generic and not role specific mobile experience was unreliable and often crashed Additionally, we could not secure budget for the next cycle we could not secure budget for the next cycle Additionally, the interface felt cluttered and confusing for new users Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,1,1,1,1
C055688,1.0,"initial setup was complicated and poorly documented Additionally, we could not secure budget for the next cycle reports took too long to generate for leadership meetings Additionally, key features were missing for my workflow and team the ROI for our team was unclear and hard to measure Additionally, initial setup was complicated and poorly documented Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,1,1,1,0
C066014,1.0,"mobile experience was unreliable and often crashed Additionally, we used only a small subset of the product capabilities account migration from our old system had errors Additionally, integrations with other tools were limited and brittle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,1,1,1,0
C026910,0.0,"the interface felt cluttered and confusing for new users Additionally, page load times increased significantly during peak hours support response times were slow during critical issues Additionally, downtimes happened right before our deliverables it took weeks before we were confident with the basics Additionally, we got a bundled offer that included priority support Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Hopeful,0,1,1,1,1,1,0
C052147,0.0,"support response times were slow during critical issues Additionally, the ROI for our team was unclear and hard to measure key features were missing for my workflow and team Additionally, initial setup was complicated and poorly documented Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,0,1,0
C014175,1.0,"downtimes happened right before our deliverables Additionally, discounts were inconsistent and the renewal price surprised me the value for money did not feel right after the first few months Additionally, key features were missing for my workflow and team Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,1,1,0,0
C056673,1.0,"I needed proactive guidance but only received scripted replies Additionally, the value for money did not feel right after the first few months the ROI for our team was unclear and hard to measure Additionally, downtimes happened right before our deliverables Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,0
C091852,1.0,"the interface felt cluttered and confusing for new users Additionally, they had a more flexible contract and transparent billing support response times were slow during critical issues Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Hopeful,0,0,1,1,0,1,1
C035359,1.0,"I needed proactive guidance but only received scripted replies Additionally, competitors offered a similar plan at a lower monthly rate we could not secure budget for the next cycle Additionally, we got a bundled offer that included priority support Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,0,0,0,0
C065481,1.0,"friends recommended another tool with simpler workflows Additionally, they had a more flexible contract and transparent billing mobile experience was unreliable and often crashed Additionally, my tickets stayed open for weeks without clear updates Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,0,1,0,1
C022431,0.0,"it took weeks before we were confident with the basics Additionally, friends recommended another tool with simpler workflows I needed proactive guidance but only received scripted replies Additionally, handoffs between agents made me repeat the same details after piloting, the outcomes did not justify the cost Additionally, training resources were generic and not role specific Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,0,1,1
C017621,1.0,"sync jobs failed randomly and required manual reruns Additionally, handoffs between agents made me repeat the same details we got a bundled offer that included priority support Additionally, integrations with other tools were limited and brittle it took weeks before we were confident with the basics Additionally, a competitor offered better analytics and clean dashboards Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,1,1,1
C059886,0.0,"mobile experience was unreliable and often crashed Additionally, a competitor offered better analytics and clean dashboards I needed proactive guidance but only received scripted replies Additionally, we got a bundled offer that included priority support Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,1
C065964,1.0,"I needed proactive guidance but only received scripted replies Additionally, mobile experience was unreliable and often crashed after piloting, the outcomes did not justify the cost Additionally, training resources were generic and not role specific Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,0
C064633,1.0,"the value for money did not feel right after the first few months Additionally, a competitor offered better analytics and clean dashboards handoffs between agents made me repeat the same details Additionally, reports took too long to generate for leadership meetings Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,1
C028611,1.0,"I needed proactive guidance but only received scripted replies Additionally, initial setup was complicated and poorly documented pricing felt too high for the features I actually used Additionally, integrations with other tools were limited and brittle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,1,0,1,0
C094242,1.0,"support response times were slow during critical issues Additionally, pricing felt too high for the features I actually used discounts were inconsistent and the renewal price surprised me Additionally, I needed proactive guidance but only received scripted replies Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,1,0,0,0,0
C085071,1.0,"discounts were inconsistent and the renewal price surprised me Additionally, we used only a small subset of the product capabilities the ROI for our team was unclear and hard to measure Additionally, discounts were inconsistent and the renewal price surprised me Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,0,0,0
C051164,1.0,"mobile experience was unreliable and often crashed Additionally, I needed proactive guidance but only received scripted replies the value for money did not feel right after the first few months Additionally, key features were missing for my workflow and team account migration from our old system had errors Additionally, competitors offered a similar plan at a lower monthly rate Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,1,1,1,0
C010250,0.0,"we could not secure budget for the next cycle Additionally, handoffs between agents made me repeat the same details a competitor offered better analytics and clean dashboards Additionally, page load times increased significantly during peak hours page load times increased significantly during peak hours Additionally, my tickets stayed open for weeks without clear updates Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,1
C090708,1.0,"training resources were generic and not role specific Additionally, integrations with other tools were limited and brittle I needed proactive guidance but only received scripted replies Additionally, mobile experience was unreliable and often crashed Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,1,1,1,0
C093683,1.0,"we got a bundled offer that included priority support Additionally, page load times increased significantly during peak hours initial setup was complicated and poorly documented Additionally, the ROI for our team was unclear and hard to measure Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,0,0,1,1,0
C024537,1.0,"the interface felt cluttered and confusing for new users Additionally, downtimes happened right before our deliverables downtimes happened right before our deliverables Additionally, my tickets stayed open for weeks without clear updates a competitor offered better analytics and clean dashboards Additionally, the ROI for our team was unclear and hard to measure Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,1,0,1
C042194,0.0,"key features were missing for my workflow and team Additionally, key features were missing for my workflow and team discounts were inconsistent and the renewal price surprised me Additionally, initial setup was complicated and poorly documented account migration from our old system had errors Additionally, initial setup was complicated and poorly documented Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,0,1,0,1,0
C088494,1.0,"initial setup was complicated and poorly documented Additionally, reports took too long to generate for leadership meetings we got a bundled offer that included priority support Additionally, my tickets stayed open for weeks without clear updates page load times increased significantly during peak hours Additionally, support response times were slow during critical issues Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,0
C050623,0.0,"account migration from our old system had errors Additionally, friends recommended another tool with simpler workflows after piloting, the outcomes did not justify the cost Additionally, friends recommended another tool with simpler workflows downtimes happened right before our deliverables Additionally, handoffs between agents made me repeat the same details Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,1
C016340,1.0,"they had a more flexible contract and transparent billing Additionally, page load times increased significantly during peak hours the ROI for our team was unclear and hard to measure Additionally, I needed proactive guidance but only received scripted replies Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,1
C077081,1.0,"handoffs between agents made me repeat the same details Additionally, sync jobs failed randomly and required manual reruns they had a more flexible contract and transparent billing Additionally, we could not secure budget for the next cycle account migration from our old system had errors Additionally, account migration from our old system had errors Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,1
C010007,1.0,"the interface felt cluttered and confusing for new users Additionally, we got a bundled offer that included priority support the ROI for our team was unclear and hard to measure Additionally, handoffs between agents made me repeat the same details Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,0,0,0
C015670,1.0,"key features were missing for my workflow and team Additionally, after piloting, the outcomes did not justify the cost after piloting, the outcomes did not justify the cost Additionally, we used only a small subset of the product capabilities pricing felt too high for the features I actually used Additionally, discounts were inconsistent and the renewal price surprised me Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,1,0,0,0
C039777,1.0,"downtimes happened right before our deliverables Additionally, we used only a small subset of the product capabilities we got a bundled offer that included priority support Additionally, it took weeks before we were confident with the basics Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Hopeful,0,1,0,0,1,1,0
C021045,1.0,"the value for money did not feel right after the first few months Additionally, initial setup was complicated and poorly documented downtimes happened right before our deliverables Additionally, my tickets stayed open for weeks without clear updates account migration from our old system had errors Additionally, reports took too long to generate for leadership meetings Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,0
C060296,1.0,"it took weeks before we were confident with the basics Additionally, a competitor offered better analytics and clean dashboards the ROI for our team was unclear and hard to measure Additionally, competitors offered a similar plan at a lower monthly rate page load times increased significantly during peak hours Additionally, after piloting, the outcomes did not justify the cost Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,1,1,1
C066596,0.0,"we could not secure budget for the next cycle Additionally, we used only a small subset of the product capabilities page load times increased significantly during peak hours Additionally, my tickets stayed open for weeks without clear updates Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,0
C079205,1.0,"they had a more flexible contract and transparent billing Additionally, it took weeks before we were confident with the basics training resources were generic and not role specific Additionally, support response times were slow during critical issues Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Hopeful,0,0,1,0,0,1,1
C072370,1.0,"my tickets stayed open for weeks without clear updates Additionally, we could not secure budget for the next cycle account migration from our old system had errors Additionally, my tickets stayed open for weeks without clear updates Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,0,1,0
C058606,1.0,"we used only a small subset of the product capabilities Additionally, discounts were inconsistent and the renewal price surprised me account migration from our old system had errors Additionally, page load times increased significantly during peak hours Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,1,1,0
C034511,0.0,"support response times were slow during critical issues Additionally, key features were missing for my workflow and team we could not secure budget for the next cycle Additionally, a competitor offered better analytics and clean dashboards competitors offered a similar plan at a lower monthly rate Additionally, handoffs between agents made me repeat the same details Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,1,0,0,1
C054367,1.0,"my tickets stayed open for weeks without clear updates Additionally, discounts were inconsistent and the renewal price surprised me the ROI for our team was unclear and hard to measure Additionally, pricing felt too high for the features I actually used Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,1,1,0,0,0,0
C032989,0.0,"the ROI for our team was unclear and hard to measure Additionally, competitors offered a similar plan at a lower monthly rate training resources were generic and not role specific Additionally, we got a bundled offer that included priority support pricing felt too high for the features I actually used Additionally, training resources were generic and not role specific Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,0,1,0
C081238,1.0,"my tickets stayed open for weeks without clear updates Additionally, friends recommended another tool with simpler workflows account migration from our old system had errors Additionally, integrations with other tools were limited and brittle page load times increased significantly during peak hours Additionally, training resources were generic and not role specific Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,1,1,1,1
C061073,0.0,"we got a bundled offer that included priority support Additionally, a competitor offered better analytics and clean dashboards handoffs between agents made me repeat the same details Additionally, my tickets stayed open for weeks without clear updates Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,0,0,1
C070850,0.0,"I needed proactive guidance but only received scripted replies Additionally, page load times increased significantly during peak hours account migration from our old system had errors Additionally, training resources were generic and not role specific key features were missing for my workflow and team Additionally, we used only a small subset of the product capabilities Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,1,1,1,0
