Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date
C086840,47,F,NORTH,91,BASIC,13.99,1,0,16-11-2024
C086841,50,Male,West,13,Standard,15.71,2,0,07-07-2020
C086842,48,Male,North,72,Basic,18.09,2,0,22-01-2022
C086843,39,Male,North,98, Premium  ,₹46.17,1,0,09-10-2022
C086844,18,Non-binary,West,68,Standard,25.65,4,1,14-06-2025
C086845,30,Female,Central,114,BASIC,₹17.11,3,1,28-06-2025
C086846,25, m ,North,250,Standard,28.81,1,0,19-04-2025
C086847,43,Female,East,41,Enterprise,245.62,0,0,16-11-2024
C086848,0,Male,Central-,55,Premium,90.05,3,0,26-04-2019
C086849,24,Female,Ctr,29,Premium,43.19,2,0,27-11-2019
C86850 ,50,Male,East,11,Standard,25.63,3,0,04-16-2022
C086851,38,Female,Nrt,58,Standard,26.72,2,0,21-10-2024
C086852,29,Male,Central,87,Premium,72.55,1,0,03-04-2025
C086853,34,Female,West,22,Basic,18.98,1,No,08-07-2019 00:00
C086854,24,Male,Central,61,Basic,7.65,0,1,02-10-2020
C086855,28,M,North,22,Basic,6.89,0,0,06-10-2022
C086856,18,Female,East,48,Basic,8.3,1,1,12-02-2023
C086857,44,Female,West,34,Standard,23.31,1,0,01-11-2023
C086858,36,Female,West,58,Standard,21.87,0,Yes,13-06-2021
C086859,50, m ,North,53,Standard,19.5,2,0,03-10-2022
C086860,29,male,Ctr,88,Enterprise,114.61,3,0,17-07-2019
C086861,31,Female,South,96,Standard,25.78,0,0,05-03-2019
c086862,26,Female,South,55,Premium,50.05,1,1,01-07-2019
C086863,37,Female,West,75,Basic,19.58,1,0,12-04-2019
C086864,38,Female,Central,77,Standard,₹27.47,1,Yes,30-12-2022
C086865,42,Male,North,57,Basic,17.42,0,0,21-04-2023
C086866,44,Male,West,12,Basic,16.06,0,0,08-12-2020
C086867,19,Female,East,63,Standard,34.31,1,0,10-05-2020
C086868,18,Non-binary,Ctr,7,Premium,70.29,3,No,27-01-2022
C086869,47,Male,West,60,gold,₹49.79,0,0,03-03-2025
C086870,40,Female,South,101,Basic,18.39,3,0,24-05-2023
C086871,18,female,WEST,16,Premium,39.74,1,1,04-03-2022
C086872,28,female,Nrt,3,Standard,19.75,1,0,24-09-2020
C086873,38,Female,SOUTH,6,Premium,₹93.66,1,0,12-09-2020 00:00
C086874,19,Female,North,47,Standard,27.44,2,0,03-07-2019
C086875,38, fem ,East,2,Standard,16.87,2,0,01-01-2025
C086876,18,Male,   West ,27,Basic,18.29,1,No,06-01-2024
C086877,44,Female,West,7,Standard,29.17,0,0,20-08-2024
C086878,18,Female,West,89,entry,16.48,1,1,11-08-2021
C086879,25,Male,South,56,Standard,32.37,0,0,05-09-2021
C086880,43,Male,NORTH,66, pro ,20.99,2,0,10-11-2024
C086881,18,M,North,93, pro ,20.97,1,Yes,07-08-2020
C086882,34,Female,East,99,Premium,81.42,2,0,23-11-2022
C086883,45,Female,South,52,Premium,96.26,2,1,13-03-2019
C086884,43,female,Central,43,Basic,14.94,1,1,06-11-2023
C086885,39,Female,South,19,Premium,39.81,0,0,14-08-2024
C086886,28,Female,South,86,Premium,72.22,3,1,14-03-2021
C086887,44,Male,Central,119,standard,22.1,3,0,26-11-2022
C086888,29,Non-binary,East,78,Basic,7.78,0,0,11-20-2024
C086889,28,Male,Central,20,Premium,99.94,3,0,29-10-2023
C086890,45, m ,North,34,starter,19.31,0,1,10-06-2023
C086891,32,Male,South,113,Standard,31.87,2,No,17-03-2019
C086892,30,Female,East,70,starter,6.27,2,No,29-04-2019
C086893,47,Male,Sth,31,Standard,30.77,2,0,27-02-2019
C086894,18,Male,North,50,Premium,44.32,3,0,30-08-2025
C086895,39,Male,Sth,6,Basic,14.75,2,0,22-04-2025
C086896,35,Male,South,24,gold,70.31,0,0,14-02-2022
C086897,35,Non-binary,WEST,30,BASIC,9.06,1,0,03-08-2022
C086898,41,Male,   West ,49, pro ,28.22,0,0,29-05-2021
C086899,40,MALE ,Central,58, Basic  ,14.7,2,0,15-08-2023
C086900,33,Female,East,3,Premium,42.79,0,0,23-07-2023
C086901,48,M,Central,76,entry,17.15,2,0,31-12-2026
C086902,28,Male, South,94,Premium,₹40.60,1,0,27-08-2019
C086903,36,Male,Central,76,Basic,18.46,0,0,17-02-2023
C086904,39,Male,EAST,39,Premium,₹52.48,1,0,12-07-2025
C086905,30,Male,North,76,Standard,38.83,1,0,21-12-2024
C086906,18,Male,North,88,Standard,₹16.41,1,0,08-05-2019
C086907,28,Female,West,59,Basic,12.21,1,No,07-06-2021 00:00
C086908,42,Male,NORTH,60,Standard,36.97,1,0,04-04-2023
C086909,32,F,Wst,80,Basic,10.17,1,0,25-02-2021
C086910,44,Male,East,103,Standard,20.16,3,0,02-12-2019
C086911,28,Male,NORTH,58,Standard,30.91,0,0,02-12-2022
C086912,38,Female,West,94,Standard,15.14,2,0,13-12-2019
C086913,24,Female,   West ,26,Standard,16.66,0,No,25-05-2024
C086914,32,Female,Central,18,Basic,7.81,1,0,31-10-2019
C086915,34,Female,Central-,19,Standard,32.53,0,No,11-05-2023
C086916,25,Male,West,42,enterprise,210.77,2,0,19-11-2024
C086917,18,NULL,Sth,49,NA,18.52,1,0,26-06-2019
C086918,29,Male,West,10,Enterprise,140.69,0,0,18-06-2019
C086919,33,Non-binary,Central,73,Basic,19.17,1,0,02-01-2023
C086920,44,MALE ,Central,22,Enterprise,231.93,2,0,12-11-2024
C086921,24,Female,Central,69,Standard,30.72,3,0,21-10-2024
C086922,35,Female,East,106,Standard,31.97,1,0,19-07-2020
C086923,33,Female,East,119,Standard,33.36,0,0,22-01-2023
C086924,29,Female,East,69,Standard,₹16.62,2,0,29-09-2024
C086925,33,Male,Nrt,95,gold,35.38,0,0,25-07-2022
C086926,36,F,East,24,Basic,19.34,1,0,05-05-2024
C086927,56,Female,West,66,Basic,6.59,0,1,22-09-2020
C086928,18,M,North,2,Standard,₹31.05,0,0,02-07-2025
C086929,18,Female, South,100,enterprise,94.02,5,0,23-08-2021
C086930,27,M,North,87,entry,19.52,3,0,01-05-2021
C086931,35,Female,Central,95,Basic,₹14.94,5,0,28-03-2021
C086932,40,MALE ,Central,75,Premium,66.12,0,0,27-06-2019
C086933,33,Male,West,15,Basic,10.21,1,0,22-02-2019
C086934,21,Female,Central,78,Premium,41.33,3,1,25-08-2025
C086935,43,Male,North,55,Premium,69.85,2,No,30-03-2024
C086936,30,Female,North,75,Standard,25.24,1,0,09-06-2019
C086937,42,Male,North,98,Premium,94.85,3,0,28-12-2024
C086938,31,Male,Central,46,Basic,₹15.94,2,Yes,03-10-2019
C086939,0, m ,SOUTH,40,Premium,38.51,3,0,12-02-2020
C086940,18,Female,West,54,Basic,16.53,2,0,23-04-2021
C086941,23,N/A,SOUTH,120,Standard,21.68,1,0,05-07-2025
C086942,34,Non-binary,Central,39,Standard,26.51,2,0,30-07-2019
C086943,41,Female,Central,63,mid,25.22,0,1,01-12-2022
C086944,46,Female,East,-48,Standard,₹36.66,0,0,27-11-2021
C086945,47,FEMALE,Ctr,85,Basic,19.94,2,0,24-05-2023
C086946,29,Female,Central,61,Standard,29.88,3,0,14-01-2024
C086947,37,Male,Nrt,28, pro ,18.45,3,0,04-06-2021
C086948,53, Female  ,East,26,Premium,38.31,1,0,15-09-2023
C086949,51,M,Central,117, Standard  ,21.42,0,0,16-11-2023
C086950,18,Prefer not to say,Central,113,Basic,18.57,1,0,27-02-2025
C086951,43,Male,North,111,Premium,50.16,1,0,31-07-2021
C086952,18, m ,East,120,Basic,15.68,1,0,12-09-2022 00:00
C086953,33,Male,Central,11,Standard,37.6,3,0,28-08-2022
C086954,43,Male,Wst,79,Basic,5.45,0,0,09-05-2021
C086955,35,Female,CENTRAL,33,mid,35.51,3,0,27-02-2024
C086956,39,Male,Central,67,Basic,7.84,2,0,31-03-2023
C086957,32,F,West,104,Premium,90.32,2,0,21-07-2022
C086958,22,Female,North,100,Premium,46.35,1,0,12-07-2025
C086959,48,Male,EAST,73,STD,15.93,4,0,09-07-2019
C086960,31,Male,South,111,Standard,33.57,2,0,05-10-2019
C086961,36,Male,Central,18,Premium,97.54,1,0,17-09-2021
C086962,30,Female,West,113,Premium,91.08,2,0,19-11-2020
C086963,28, fem ,South,102,Premium,79.23,2,0,15-10-2023
C086964,33,F,North,77,Basic,₹6.20,2,1,29-10-2024
C086965,48,Female,East,60,Basic,8.64,1,0,27-09-2020
C086966,30,  fem   ,East,115,Basic,19.8,3,0,01-02-2020
C086967,48,Female,Sth,111,starter,17.19,1,0,03-11-2024
C086968,33,Female,South,54,premium,75.63,5,0,31-08-2025
C086969,41,Male,East,80,Basic,17.86,1,0,30-10-2020
C086970,57,Male,North,116,Corporate,₹220.41,1,0,21-01-2021
C086971,33,Male,Nrt,25,Premium,85.64,3,0,28-06-2025
C086972,31,female,EAST,22,premium,65.1,1,0,01-05-2021
C086973,18,Male,North,80,Standard,29.58,0,0,26-12-2022
C086974,25,Female,West,52,Standard,20.36,0,0,01-09-2021
C086975,24,Male,North,65,Basic,14.34,0,0,31-03-2021
C086976,38,Female,East,83,Standard,31.12,1,0,26-02-2024
C086977,22,FEMALE,West,111,Basic,11.98,1,0,08-03-2023
C086978,43,Female,East,1,BASIC,9.52,0,0,09-03-2021
C086979,32,M,North,108,PRM,53.81,0,1,15-05-2022
C086980,37,NULL,East,19,N/A,37.86,0,0,21-09-2023
C086981,18,Male,West,32,Basic,14.14,2,0,26-06-2023
C086982,53,Female,East,119,Standard,29.4,0,0,28-06-2022
C086983,37,Male,South,78,Standard,₹15.97,2,1,20-06-2021
C086984,47,Female,South,98,Premium,48.31,1,0,07-09-2023
C086985,45,Female,East,49,Basic,9.76,1,Yes,30-03-2020
C086986,30, m ,Central-,105,Standard,29.22,3,1,01-09-2021
c086987,18,Male,Est,97,Standard,₹18.14,1,0,21-05-2021
C086988,39,Male,Central,50,Standard,32.09,1,0,15-02-2019
C086989,26,nonbinary,South,110, Basic  ,19.46,2,,10-05-2024
C086990,28,Female,South,46,Standard,24.27,3,,12-08-2019
C086991,28, FEMALE  ,East,36,Standard,37.77,2,0,18-09-2022
C086992,43,F,East,65,ENT,191.77,1,0,01-02-2020
C086993,35,FEMALE,Wst,94,starter,15.59,3,0,31-05-2019
C086994,41,Female,Central,119,Basic,14.85,3,1,10-09-2022
C086995,44,Female,Nrt,34,Standard,33.79,0,0,15-07-2023
C086996,30,Male,East,111,Standard,₹38.36,1,0,20-05-2025
C086997,46,Male, South,120,Basic,5.45,1,0,20-06-2020
C086998,26,Male,East,76,Standard,₹29.93,0,Yes,12-01-2023
C086999,51,Male,Central,35,Basic,16.55,1,0,15-02-2020
C087000,42,Female,North,85,Premium,37.42,0,0,19-04-2022
C087001,27,Male,Est,6,Standard,39.11,3,0,17-10-2021
C087002,24,Male,North,40,Standard,33.16,1,0,26-02-2023
C087003,39,Female,East,73,Standard,20.62,3,Yes,12-09-2022
C087004,27,Female,North  ,98,Premium,77.57,1,0,21-03-2021
C087005,35,Female,Central,111,Premium,87.87,2,0,20-01-2021
C087006,34,Female,South,10,Standard,16.24,2,0,03-02-2021
C087007,18,Female,North,62,Standard,37.86,1,0,14-01-2020
C087008,26,female,Central,83,Premium,73.19,2,0,15-01-2024
C087009,44,Male,Central,69,Standard,₹16.65,2,0,07-05-2025
C087010,19,Female,North,22,Premium,97.4,2,No,20-06-2022
C087011,48,Female,WEST,25,Basic,19.64,0,Yes,02-12-2019
C087012,44,Female,Central,46,Premium,₹45.03,2,0,08-02-2021
C087013,31, m ,Central-,102,Premium,₹83.90,2,0,12-10-2024
C087014,27,Female,East,45,starter,11.84,3,0,02-03-2019
C087015,42,Male,Central,26,Premium,84.41,2,0,06-02-2024
C087016,41,female,North,94,Standard,29.99,2,0,13-10-2022
C087017,30,Male,Central,62,Basic,8.16,0,1,29-03-2023
C087018,33,Female,North,25,starter,17.35,0,0,14-02-2025
C087019,34,Female, South,33,PRM,96.11,0,Yes,30-09-2024
c087020,48,Female,South,74,Basic,13.16,2,0,03-04-2024
C087021,27,Male,East,21,Enterprise,114.88,0,No,11-04-2023
C087022,24, m ,West,41,Premium,90.07,2,0,12-10-2022
C087023,35,Female,East,72,Premium,73.64,0,0,02-05-2022
C087024,44,Male,South,57,premium,89.34,0,1,21-07-2025
C087025,32,Male,North,81,Basic,9.75,1,0,17-04-2020
C087026,27,Male,East,93,Basic,12.3,3,0,14-08-2025
C087027,27,female,North,77,Premium,72.66,0,0,02-09-2024
C087028,44,Female,West,8,Standard,20.66,1,1,10-01-2024
C087029,33,Male,East,66,Standard,31.22,2,0,04-01-2022
C087030,26,M,East,80,Standard,36.75,2,0,07-12-2024
C087031,43,Female,West,51,PRM,63.18,0,0,14-06-2025
C087032,46,Female,South,79,PRM,56.87,0,Yes,30-12-2021
C087033,39,Female,North,88,Basic,9.92,2,0,15-02-2023
C087034,20,Male,North,36,Standard,39.82,0,No,29-07-2024
C087035,18,Female,South,22,Basic,₹16.14,1,No,13-12-2019
C087036,34,Non-binary,West,105,Standard,22.62,2,0,30-03-2020
C087037,40,Male,North,7,Premium,46.09,0,0,11-08-2023
C087038,21,Male,East,28,entry,15.7,1,0,20-01-2024
C087039,40,Male,South,24,Premium,43.25,2,1,18-06-2022
C087040,37,Male,West,11,Premium,98.07,1,Yes,13-10-2021
C087041,44,Male,West,50,mid,23.06,0,0,24-08-2024
C087042,40,Male,West,92, pro ,18.25,1,0,02-12-2022
C087043,22,Female,East,118,Standard,33.57,1,No,10-10-2023
C087044,24,Female,North,7,Basic,16,2,0,27-08-2021
C087045,29,Prefer not to say,West,30,Standard,29.52,2,0,01-03-2025
C087046,47,Female,Wst,21,STD,17.49,2,0,22-01-2025
C087047,36,Male,Central,27,Basic,12.11,2,No,01-05-2025
C087048,18,Male,South,81,Standard,22.44,3,0,11-11-2020
C087049,20,Male,North,8,Basic,19.34,0,0,19-10-2019
C087050,41,Male,North,18,Enterprise,91.99,2,0,29-10-2019
C087051,18,Male,South,46,Standard,₹25.54,1,0,05-10-2024
C087052,48,Male,East,54,standard,37.27,1,0,16-10-2023
C087053,34,Female,West,81,Basic,13.81,2,0,20-11-2022
C087054,29,FEMALE,North  ,104,Premium,97.24,1,0,08-03-2022
C087055,26,Male,West,29,Premium,59.28,2,0,08-06-2021
C087056,34,Male,SOUTH,65,Basic,10,0,0,09-03-2019
C087057,39,Female,East,42,PRM,36.49,1,0,25-12-2021
C087058,18,Male,Ctr,95,Standard,34.14,2,0,30-09-2020
C087059,37,Male,Central,54,Basic,16.55,1,1,02-02-2020
C087060,36,Female, North  ,113,Premium,37.47,0,0,11-12-2020
C087061,29,FEMALE,North,66, pro ,32.77,2,1,05-07-2023
C087062,48,Male,East,18,ENT,106.69,0,0,18-10-2022
C087063,44,Male,Central,59,Basic,14.85,2,0,01-08-2020
C087064,18,Male,West,58,Standard,21.19,1,0,01-02-2024
C087065,26, Female  ,North,5,BASIC,15.39,1,0,13-12-2021
C087066,42,Female,West,14,Standard,16.61,1,0,07-08-2024
C087067,28,Male,Central,13,Standard,37.53,0,0,01-12-2021
C087068,45,Female,West,44, pro ,25.05,2,1,09-05-2019
C087069,29,Male,Nrt,101,Premium,77.51,2,1,27-10-2022
C087070,36,Male,South,33,Standard,17.65,0,1,18-01-2022
C087071,24,Female,East,26,Premium,77.8,0,0,06-02-2019
c087072,34,F,East,79,Basic,10.35,2,,29-03-2021
C087073,123,Male,Wst,66,Standard,18.17,0,0,07-05-2025
C087074,33,Male,West,114,Premium,80.8,0,0,09-08-2021
C087075,33,nonbinary,North,93,Premium,71.04,1,0,10-03-2024
C087076,36,Female,East,40,Basic,10.35,0,0,19-12-2019
C087077,42,Male,West,76,Standard,₹35.65,0,0,08-07-2019
C087078,49,Male,East,70,Standard,16.38,1,1,15-12-2020
C087079,41,Female,East,2,Standard,₹28.89,2,0,06-04-2021
C087080,34,Male,North,107,Basic,17.3,1,0,29-07-2024
C087081,35,Female,West,120,PRM,87.98,2,0,30-12-2024
C087082,26,Female,West,10,Basic,12.53,1,0,07-09-2022
C087083,22,Female,North,4,Enterprise,123.95,0,0,16-07-2024
C087084,31,Male,Central-,72,Basic,7.43,1,Yes,19-01-2023
C087085,37,Female,West,34,Basic,6.76,1,0,11-12-2022
C087086,54,male,East,87,Premium,96.4,0,0,10-05-2022
C087087,61,Prefer not to say,South,101,mid,19.3,0,No,09-07-2021
C087088,37,Female,East,63,starter,5.68,2,No,11-02-2023
C087089,33,Male,Central,85,Basic,7.01,1,0,09-03-2020
C087090,30,M,South,2,Standard,31.95,3,0,18-08-2019
C087091,0,Male, South,99,Basic,19.89,0,0,07-11-2024
C087092,38,Female,WEST,72,Basic,16.78,1,No,31-01-2023
C087093,43,Male,Central,24,Standard,28.97,3,0,21-08-2019
C087094,42,Male,West,46,Enterprise,217.87,5,0,04-02-2021
C087095,38,MALE ,Central,84,starter,16.82,0,0,07-09-2019
C087096,31,Non Binary,West,33,Standard,34.45,1,0,07-06-2023
C087097,35,Male,South,104,Standard,15.47,1,1,14-01-2022
C087098,22, m ,East,86,Standard,26.24,0,0,25-07-2024
C087099,26,Female,Central,105,Premium,81.37,0,0,05-10-2019
C087100,32,male,North,101,Basic,10.62,1,0,21-07-2023
C087101,43, fem ,West,47,Basic,15.81,1,0,05-06-2022
C87102 ,39,NB,South,11,Basic,10.64,1,0,01-07-2021
C087103,30, Female  ,East,22,STD,₹29.47,2,0,20-06-2019
C087104,35,Female,South,28,Basic,12.38,1,0,25-06-2021
C087105,38,Female,South,76,Basic,19.27,1,0,28-08-2022
C087106,46,Female,East,68,Basic,14.48,1,1,01-07-2020
C087107,49,Female,West,52,mid,22.81,2,Yes,27-10-2021
C087108,32,M,North,65,Basic,8.21,1,0,07-07-2022
C087109,42,Male,South,8,Basic,11.34,0,0,31-05-2024
C087110,29,Female,West,117,Premium,64.33,1,0,22-11-2022
C087111,42,Female,West,67,Premium,83.29,0,0,22-11-2022
C087112,35,Female,North,48,Premium,₹76.06,1,0,08-06-2022
C087113,49,Female,North,97,Premium,77.84,1,0,26-05-2019
C087114,18,Male,East,60,Enterprise,94.32,0,0,05-08-2023
C087115,30,female,EAST,75,Basic,14.04,2,,20-11-2024
C087116,29,Male,North,86,Basic,8.08,0,0,21-06-2020
C087117,24, fem ,East,56,Premium,84.03,2,1,02-04-2025
C087118,25,Female,Central,64,Enterprise,91.07,3,0,17-06-2025
C87119 ,41,Female,East,85,Basic,11.98,1,0,02-02-2021
C087120,35,Male,South,30,Basic,13.83,3,0,13-11-2021
C087121,51,Female,North,46, pro ,25.31,1,0,24-09-2019
C087122,18,Female,South,16,Standard,38.86,1,0,04-08-2021 00:00
C087123,44,Male,North,93, pro ,39.78,4,0,26-06-2021
C087124,18,Male,North,99,Standard,19.03,0,0,01-04-2023
C087125,38, fem ,West,89,Standard,30.5,0,0,23-02-2024
C087126,22,female,Est,85,entry,₹17.83,0,0,10-29-2024
C087127,39,Female,North,62,STD,27.5,1,1,26-06-2021
C087128,20,M,West,84,Standard,20.74,1,0,27-05-2022
C087129,57,Female,West,53,premium,44.62,1,0,27-06-2019
C087130,31,Female,   West ,23,Standard,23.05,1,1,14-05-2023
C087131,37,Female,Central,44, Standard  ,38.66,1,0,31-07-2021
C087132,27,Male,Central,108,Standard,22.06,1,1,09-04-2019
C087133,42,Female,North  ,74,Basic,10.06,3,1,26-08-2024
C087134,30,Female,South,18,Standard,33.5,2,0,17-01-2025
C087135,21,Male,West,9, Premium  ,57.92,2,0,16-04-2020
C87136 ,34,Female,North,17,Standard,39.39,4,0,20-09-2020
C087137,38,Female,East,112,Standard,22.3,0,No,22-10-2019
C087138,18,Male,West,34,standard,17.63,1,0,27-07-2023
C087139,42,Female,Est,17,Premium,93.36,1,0,29-12-2022
C087140,32,Male,East,100,basic,18.1,1,Yes,24-09-2020
C087141,35,Male,North,28,Basic,11.15,1,0,31-08-2020
C087142,47,Male,North,250,standard,29.02,0,0,29-11-2020
C087143,45,Male,East,5,Premium,98.86,1,0,03-02-2025
C087144,24,FEMALE,West,16, Premium  ,79.82,1,Yes,01-08-2022
C087145,52,Male,North,118,Standard,34.7,1,No,14-07-2020
C087146,33,Male,West,12,Standard,₹22.66,1,0,22-06-2020
C087147,36,Male,Central,100,starter,18.14,1,0,09-02-2024
C087148,24,Female,South,112,Enterprise,₹100.12,1,No,25-02-2021
C087149,18,Female,North,117,Standard,32.2,2,0,18-08-2021
C087150,20,Male,Central,120,Premium,66.16,0,0,06-03-2024
C087151,29,Male,East,27,Standard,29.9,2,0,19-02-2021
C087152,28,Male,Sth,34,Standard,36.53,1,0,08-11-2023
C087153,31, m ,West,85,Basic,15.99,1,0,03-06-2021
C087154,22,Male,East,29,entry,7.2,0,0,21-10-2024
C087155,39,Male,East,24,Basic,13.51,0,0,07-08-2024
c087156,29,Male,South,30,Standard,17.27,2,0,09-04-2024
C87157 ,38,Female,East,117,Standard,27.85,0,0,04-04-2019
C087158,37,Male,North,45, Premium  ,90.88,1,0,20-10-2024 00:00
C087159,36,Male,Central,98,Standard,23.12,0,0,13-01-2025
C087160,39,Female,Central,39,Basic,11.95,1,Yes,28-03-2020
C087161,34,Female,West,78,Standard,31.31,0,1,23-04-2025
C087162,57,male,West,76,Standard,26.75,1,0,31-01-2022
C087163,43, m ,NORTH,55,Standard,30.94,3,0,28-12-2024
C087164,45,Female,East,64,mid,31.72,3,0,31-03-2024
C087165,26,Female,East,39,Basic,9.01,1,0,11-07-2019
C087166,35,FEMALE,North,68,Standard,31.73,0,0,21-12-2019
C087167,30,Male,North,12, pro ,15.97,2,0,15-06-2020
C087168,45, fem ,South,80,standard,35.77,1,0,05-09-2022
C087169,32,Female,East,41,Premium,67.98,2,0,27-06-2025
C087170,44,Male,West,51,Standard,17.63,1,1,09-04-2024
C087171,23, fem ,West,75,Basic,19.55,1,1,01-06-2019
C087172,18,Female,South,30,Standard,16.74,0,0,03-04-2019
C087173,21,Male,West,50,Premium,₹55.93,2,0,30-10-2021
C087174,28,Non-binary,West,70,Premium,48.56,0,0,07-03-2023
C087175,30,FEMALE,West,31, Standard  ,₹25.60,0,1,02-05-2021
C087176,20, m ,Central,18,Basic,11.1,5,0,13-10-2024
C087177,44,Non Binary,South,99,Basic,7.9,1,0,23-08-2022 00:00
C087178,41,Female,East,36,Standard,21.87,2,Yes,12-01-2024
C087179,23,MALE ,WEST,24,Basic,14.8,1,No,26-02-2025
C087180,47,Prefer not to say,West,73,Basic,9.59,2,No,21-04-2023
C087181,24,Male, East  ,86,Standard,25.82,1,0,01-02-2022
C087182,34,Female,North  ,69,Basic,16.86,1,0,17-01-2025
C087183,44, Female  ,North,41,Premium,49.48,2,0,17-01-2023
C087184,44,male,West,3,Premium,35.21,2,Yes,06-03-2024
C087185,41,Male,Sth,9,Standard,₹26.18,1,No,10-07-2023
C087186,49,Female,Central,26,Standard,₹37.55,1,Yes,08-01-2023
C087187,20, fem ,South,45,Basic,8.92,0,0,03-07-2025
C087188,21, fem ,Central,80,Basic,9.14,3,0,30-05-2022
C087189,33,Male,North  ,7,Standard,27.73,0,0,04-12-2019
C087190,31,Male,East,111,Basic,13.88,0,0,02-08-2024
C087191,35, m ,West,56,Standard,36.84,0,0,27-08-2022
C087192,34, Female  ,South,104,standard,18.41,2,1,31-08-2020
c087193,44,Female,West,88,standard,35.77,3,0,13-03-2022
C087194,25,Male,East,111,Premium,72.17,0,0,14-03-2023
C087195,38,Male,South,9,Enterprise,184.94,0,0,05-04-2023
C087196,35,Male,East,62,PRM,97.72,0,0,09-06-2021
C087197,21,Female,West,10,Basic,10.98,1,0,06-09-2021
C087198,48,Non-binary,Est,30,Premium,83.66,1,0,15-03-2019
C087199,60,Male,South,112,starter,12.27,2,0,24-09-2019
C087200,31,Male,Central,23,Premium,₹69.76,0,0,11-05-2022
C087201,37,Male,South,34,Basic,9.56,3,0,07-08-2020
C087202,49,Male,Central,43,Standard,22.48,3,0,26-10-2019
C087203,57,F,East,84,Standard,31.33,0,1,16-09-2020
C087204,40,M,East,96,Basic,14.08,3,0,10-08-2020
C087205,23, Male  ,East,104,Standard,39.87,1,1,25-07-2020
C087206,36, m ,Central,117,Basic,9.2,0,0,16-04-2019
C087207,24,Female,East,17,Standard,22.5,2,0,25-02-2021
C087208,52,Female,SOUTH,10,Basic,₹11.87,1,0,04-06-2019
C087209,48,Female,Sth,76,Standard,₹36.34,1,0,25-07-2021
C087210,27,Male,Central,19,Standard,24.68,1,No,18-01-2022
C087211,42,Female,North,1,Basic,8.23,2,No,12-06-2021
C087212,34,female,Central,85, Standard  ,19,1,0,27-01-2023
C087213,24,female,North  ,93,Basic,8.57,1,0,01-08-2025
C087214,24,Male,West,18,Standard,26.35,4,0,12-12-2023
C087215,32,male,EAST,66,Standard,17.21,2,0,08-03-2023
C087216,31,Male,East,63,Premium,49.83,1,0,02-10-2019
C087217,23,Male,North,31,Basic,₹9.50,3,No,28-09-2019
C087218,35, m ,Central,6,mid,₹21.65,1,0,31-07-2024
C087219,27,FEMALE,Central,59,Standard,37.61,1,0,13-10-2024
C087220,40,Male,WEST,64,standard,32.76,0,0,28-04-2023
C087221,35,Female,East,77,Basic,19.01,2,0,13-05-2020
C087222,27,F,East,99,Premium,36.24,3,0,17-05-2025
C087223,43,Male,Central,59,Standard,26.6,0,No,01-08-2021
C087224,42,Female,West,94,Standard,24.1,0,0,15-07-2023
C087225,42,Female,North,104,mid,35.34,1,0,20-09-2023
C087226,36,Male,West,50,STD,20.77,1,Yes,30-04-2022
C087227,37,Female,North  ,82,Basic,19.39,1,0,15-08-2019
C087228,28, fem ,SOUTH,88,Basic,19.42,1,0,07-01-2022
C087229,41,Non-binary,South,95,Standard,38.24,1,Yes,15-05-2022
C087230,29,F,North  ,18,mid,32.78,3,1,26-02-2021
C087231,38,Female,Est,109,Premium,87.45,1,0,11-18-2021
C087232,23,Female,West,114,Corporate,₹217.20,2,0,14-03-2025
C087233,22,Female,SOUTH,33, standard  ,27.4,3,Yes,10-01-2025
C087234,44,Male,Sth,112,Premium,54.59,1,0,08-10-2019
C087235,31,Male,South,61,Basic,5.47,1,0,10-06-2025
C087236,35,Female,West,-83,Premium,69.44,0,0,19-09-2023
C087237,39,Male,West,13,basic,7.93,0,1,19-11-2022
C087238,38,F,South,120,Premium,96.44,0,Yes,09-05-2019
C087239,18,MALE ,West,113,Basic,17.81,1,0,10-01-2022
C087240,20,Male,Central,37,Basic,10.35,0,1,27-04-2019
C087241,46, m ,South,66,Standard,36.87,1,0,27-08-2025
C087242,18,Male,CENTRAL,37,Premium,83.47,1,0,25-12-2023
C087243,35,Male,East,51,Standard,33.42,0,1,05-09-2024
C087244,41,Male,West,29,Standard,29.63,2,1,27-12-2021
C087245,26,Male,North  ,103,Basic,10.03,0,0,17-02-2023
C087246,51,Female,North,120,entry,9.17,4,0,16-10-2021
C087247,45,M,West,30,STD,21.49,1,Yes,24-05-2023
C087248,43,Male,South,30,Standard,16.25,2,0,04-10-2019
C087249,27,Non-binary,EAST,12,Enterprise,222.64,1,Yes,08-03-2024
C087250,22,Female,North,93, Basic  ,12.13,2,0,15-06-2020
C087251,23,Male,Sth,118,gold,96.6,2,0,05-12-2022
C087252,27,Female,East,49,Basic,8.57,2,0,31-07-2020
C087253,37,MALE ,East,16,Enterprise,104.9,4,,21-07-2023
C087254,32,Female,South,94,Standard,19.61,0,0,27-04-2020
C087255,30, fem ,South,99,Standard,16.05,1,Yes,04-07-2023
C087256,18,Female,Sth,36,Standard,22.09,2,0,07-12-2023
C087257,29,Female,East,76,Standard,22.52,2,0,28-10-2020
C087258,29,Non-binary,West,24, Standard  ,34.53,1,0,29-11-2023
